order_id,user_id,order_value,order_date,payment_method,delivery_status
OC000503,C000108,690.76,2026-02-23,COD,delivered
OC000504,C000109,1038.21,2026-07-25,prepaid,delivered
OC000505,C000109,595.81,2026-07-31,COD,delivered
OC000506,C000110,409.28,2026-01-18,prepaid,delivered
OC000507,C000110,1216.35,2026-01-21,COD,refused
OC000508,C000110,856.23,2026-02-15,prepaid,delivered
OC000509,C000110,2249.11,2026-03-11,COD,delivered
OC000510,C000110,649.58,2026-04-08,prepaid,delivered
OC000511,C000111,731.1,2026-02-01,COD,delivered
OC000512,C000111,876.57,2026-03-19,COD,delivered
OC000513,C000111,307.31,2026-03-22,COD,delivered
OC000514,C000112,781.66,2026-04-02,prepaid,delivered
OC000515,C000112,921.32,2026-04-18,prepaid,delivered
OC000516,C000112,864.75,2026-05-18,prepaid,delivered
OC000517,C000113,1409.21,2026-05-08,prepaid,delivered
OC000518,C000113,1206.99,2026-05-16,prepaid,delivered
OC000519,C000113,1359.05,2026-05-25,prepaid,delivered
OC000520,C000113,747.25,2026-06-06,COD,delivered
OC000521,C000113,862.7,2026-07-19,prepaid,delivered
OC000522,C000113,1076.06,2026-08-05,prepaid,delivered
OC000523,C000113,736.17,2026-08-14,COD,delivered
OC000524,C000113,741.2,2026-08-18,COD,delivered
OC000525,C000113,818.58,2026-08-20,prepaid,delivered
OC000526,C000114,1908.48,2026-02-17,prepaid,delivered
OC000527,C000114,677.9,2026-03-14,COD,delivered
OC000528,C000114,262.09,2026-04-18,prepaid,delivered
OC000529,C000114,1065.57,2026-06-27,prepaid,delivered
OC000530,C000114,1029.88,2026-07-21,prepaid,delivered
OC000531,C000114,812.33,2026-08-12,COD,refused
OC000532,C000115,1192.02,2025-11-04,prepaid,delivered
OC000533,C000115,905.93,2025-12-18,prepaid,delivered
OC000534,C000115,1154.35,2025-12-28,COD,delivered
OC000535,C000115,99.0,2026-01-21,prepaid,delivered
OC000536,C000115,811.29,2026-01-26,prepaid,delivered
OC000537,C000115,891.86,2026-03-13,prepaid,delivered
OC000538,C000115,1495.19,2026-03-28,prepaid,delivered
OC000539,C000115,977.2,2026-07-24,COD,delivered
OC000540,C000115,273.16,2026-08-07,prepaid,delivered
OC000541,C000116,1158.59,2026-07-29,prepaid,delivered
OC000542,C000116,650.42,2026-08-01,COD,delivered
OC000543,C000116,99.0,2026-08-11,prepaid,delivered
OC000544,C000117,1416.4,2026-08-17,prepaid,delivered
OC000545,C000118,1726.2,2026-05-05,COD,delivered
OC000546,C000118,2226.28,2026-06-04,prepaid,delivered
OC000547,C000118,515.9,2026-06-23,COD,delivered
OC000548,C000118,1150.44,2026-07-07,COD,delivered
OC000549,C000118,671.92,2026-07-10,prepaid,delivered
OC000550,C000118,1515.81,2026-07-19,COD,delivered
OC000551,C000118,640.93,2026-08-25,COD,delivered
OC000552,C000119,1569.23,2026-07-12,COD,delivered
OC000553,C000119,1235.9,2026-08-10,prepaid,delivered
OC000554,C000119,172.69,2026-08-15,COD,delivered
OC000555,C000119,304.92,2026-08-22,prepaid,delivered
OC000556,C000120,1163.44,2025-10-22,COD,delivered
OC000557,C000120,634.3,2025-10-27,prepaid,delivered
OC000558,C000120,860.7,2025-11-30,COD,delivered
OC000559,C000120,899.39,2026-02-02,prepaid,delivered
OC000560,C000120,1752.3,2026-03-29,prepaid,delivered
OC000561,C000120,1016.12,2026-05-09,prepaid,delivered
OC000562,C000120,662.23,2026-05-11,COD,delivered
OC000563,C000120,1023.43,2026-08-13,prepaid,delivered
OC000564,C000120,540.49,2026-08-22,prepaid,delivered
OC000565,C000121,961.93,2025-09-16,COD,delivered
OC000566,C000121,228.46,2025-09-24,COD,delivered
OC000567,C000121,979.23,2025-11-03,COD,delivered
OC000568,C000122,2193.15,2025-12-07,prepaid,delivered
OC000569,C000122,507.39,2025-12-12,prepaid,delivered
OC000570,C000122,952.78,2026-02-03,prepaid,delivered
OC000571,C000122,657.38,2026-02-13,prepaid,delivered
OC000572,C000122,843.4,2026-02-18,COD,delivered
OC000573,C000122,1391.74,2026-02-21,prepaid,delivered
OC000574,C000122,676.5,2026-02-25,prepaid,delivered
OC000575,C000122,644.88,2026-04-05,prepaid,delivered
OC000576,C000122,1107.52,2026-04-12,prepaid,delivered
OC000577,C000122,1964.59,2026-04-15,COD,refused
OC000578,C000122,1912.7,2026-05-28,prepaid,delivered
OC000579,C000123,694.07,2026-01-19,COD,delivered
OC000580,C000123,1112.81,2026-02-07,prepaid,delivered
OC000581,C000123,821.17,2026-03-03,prepaid,delivered
OC000582,C000123,848.41,2026-03-09,prepaid,delivered
OC000583,C000123,550.49,2026-04-14,COD,delivered
OC000584,C000123,1696.61,2026-04-26,prepaid,delivered
OC000585,C000124,900.98,2025-10-29,prepaid,delivered
OC000586,C000124,787.56,2025-11-03,COD,refused
OC000587,C000124,727.13,2025-11-21,COD,delivered
OC000588,C000125,1343.48,2026-06-12,COD,delivered
OC000589,C000125,1048.22,2026-06-22,COD,delivered
OC000590,C000125,1177.49,2026-07-28,prepaid,delivered
OC000591,C000126,405.22,2026-04-10,prepaid,delivered
OC000592,C000126,1195.47,2026-04-12,prepaid,delivered
OC000593,C000126,1065.7,2026-05-04,COD,delivered
OC000594,C000126,1529.22,2026-06-07,prepaid,delivered
OC000595,C000126,1074.51,2026-06-17,prepaid,delivered
OC000596,C000126,601.11,2026-06-30,prepaid,delivered
OC000597,C000126,1291.4,2026-07-11,COD,delivered
OC000598,C000126,1227.36,2026-08-03,COD,delivered
OC000599,C000126,1500.45,2026-08-10,prepaid,delivered
OC000600,C000126,1112.67,2026-08-21,prepaid,delivered
OC000601,C000127,874.56,2026-03-07,prepaid,delivered
OC000602,C000127,304.42,2026-03-25,prepaid,delivered
OC000603,C000127,549.18,2026-05-14,prepaid,delivered
OC000604,C000128,99.0,2026-01-02,prepaid,delivered
OC000605,C000128,99.0,2026-02-09,COD,refused
OC000606,C000128,381.45,2026-02-22,prepaid,delivered
OC000607,C000128,422.91,2026-03-09,prepaid,delivered
OC000608,C000128,928.73,2026-03-30,prepaid,delivered
OC000609,C000128,1062.75,2026-04-21,prepaid,delivered
OC000610,C000129,632.73,2026-06-26,COD,delivered
OC000611,C000129,918.98,2026-07-21,COD,delivered
OC000612,C000129,654.5,2026-07-23,COD,delivered
OC000613,C000131,845.51,2026-04-25,prepaid,delivered
OC000614,C000131,1337.56,2026-05-23,prepaid,delivered
OC000615,C000131,594.06,2026-06-29,COD,refused
OC000616,C000132,293.6,2025-11-03,prepaid,delivered
OC000617,C000132,661.89,2025-11-11,prepaid,delivered
OC000618,C000133,480.64,2025-11-03,COD,delivered
OC000619,C000133,485.74,2025-11-06,COD,delivered
OC000620,C000134,672.83,2025-12-08,prepaid,delivered
OC000621,C000134,634.49,2025-12-11,prepaid,delivered
OC000622,C000135,974.57,2026-04-06,prepaid,delivered
OC000623,C000135,698.12,2026-04-10,COD,refused
OC000624,C000136,243.07,2026-04-26,COD,refused
OC000625,C000136,463.71,2026-05-12,prepaid,delivered
OC000626,C000137,501.75,2025-10-18,prepaid,delivered
OC000627,C000137,907.3,2025-11-11,prepaid,delivered
OC000628,C000138,1539.42,2025-11-10,COD,delivered
OC000629,C000138,441.15,2025-11-28,prepaid,delivered
OC000630,C000139,563.7,2026-01-25,COD,delivered
OC000631,C000139,656.63,2026-02-03,prepaid,delivered
OC000632,C000140,729.86,2026-01-26,prepaid,delivered
OC000633,C000140,1194.05,2026-01-31,prepaid,delivered
OC000634,C000140,786.64,2026-02-18,COD,refused
OC000635,C000141,1216.52,2026-02-10,prepaid,delivered
OC000636,C000141,106.01,2026-02-19,COD,delivered
OC000637,C000142,622.01,2026-08-18,prepaid,delivered
OC000638,C000143,272.77,2025-11-08,COD,delivered
OC000639,C000143,99.0,2025-12-02,COD,delivered
OC000640,C000144,650.36,2026-07-30,prepaid,delivered
OC000641,C000144,564.6,2026-08-24,prepaid,delivered
OC000642,C000145,99.0,2026-08-25,COD,delivered
OC000643,C000147,1037.87,2026-04-06,COD,delivered
OC000644,C000147,1269.91,2026-04-19,prepaid,delivered
OC000645,C000147,211.17,2026-05-07,prepaid,delivered
OC000646,C000147,737.77,2026-05-14,COD,delivered
OC000647,C000147,723.01,2026-06-12,prepaid,delivered
OC000648,C000148,298.95,2025-10-30,prepaid,delivered
OC000649,C000148,797.62,2025-12-23,COD,delivered
OC000650,C000149,99.0,2026-06-27,prepaid,delivered
OC000651,C000149,664.7,2026-07-22,prepaid,delivered
OC000652,C000150,744.83,2026-05-28,COD,delivered
OC000653,C000150,1280.39,2026-06-22,prepaid,delivered
OC000654,C000150,501.99,2026-06-29,prepaid,delivered
OC000655,C000150,799.82,2026-07-03,COD,refused
OC000656,C000151,378.37,2025-10-24,prepaid,delivered
OC000657,C000151,1005.3,2025-10-29,prepaid,delivered
OC000658,C000151,1008.25,2025-11-06,COD,refused
OC000659,C000152,621.96,2025-12-06,prepaid,delivered
OC000660,C000152,671.91,2026-02-13,prepaid,delivered
OC000661,C000153,1067.73,2026-03-19,COD,delivered
OC000662,C000153,734.0,2026-03-27,prepaid,delivered
OC000663,C000153,1326.82,2026-04-08,COD,refused
OC000664,C000154,99.0,2026-01-28,COD,delivered
OC000665,C000154,1041.08,2026-03-04,prepaid,delivered
OC000666,C000154,1045.38,2026-04-07,prepaid,delivered
OC000667,C000154,1125.53,2026-04-11,prepaid,delivered
OC000668,C000154,405.04,2026-05-14,COD,delivered
OC000669,C000155,99.0,2026-07-19,prepaid,delivered
OC000670,C000155,309.58,2026-08-14,prepaid,delivered
OC000671,C000156,909.99,2026-07-05,prepaid,delivered
OC000672,C000156,1356.35,2026-07-15,prepaid,delivered
OC000673,C000156,1465.87,2026-07-24,COD,delivered
OC000674,C000157,329.54,2025-11-01,prepaid,delivered
OC000675,C000157,537.96,2025-11-09,COD,delivered
OC000676,C000158,936.4,2026-04-01,prepaid,delivered
OC000677,C000158,630.87,2026-04-20,prepaid,delivered
OC000678,C000158,898.68,2026-05-17,prepaid,delivered
OC000679,C000158,956.63,2026-05-20,prepaid,delivered
OC000680,C000158,464.33,2026-06-01,prepaid,delivered
OC000681,C000159,782.03,2025-10-12,prepaid,delivered
OC000682,C000160,99.0,2026-02-05,prepaid,delivered
OC000683,C000160,99.0,2026-03-23,prepaid,delivered
OC000684,C000160,1149.18,2026-04-02,prepaid,delivered
OC000685,C000160,627.62,2026-04-21,prepaid,delivered
OC000686,C000160,1448.37,2026-04-24,prepaid,delivered
OC000687,C000161,458.99,2025-11-26,prepaid,delivered
OC000688,C000165,1159.4,2026-01-19,prepaid,delivered
OC000689,C000165,1270.19,2026-01-25,prepaid,delivered
OC000690,C000167,285.1,2026-03-28,prepaid,delivered
OC000691,C000167,1572.72,2026-03-30,prepaid,delivered
OC000692,C000167,306.78,2026-06-23,prepaid,delivered
OC000693,C000168,665.35,2026-07-07,prepaid,delivered
OC000694,C000170,136.78,2025-10-14,COD,delivered
OC000695,C000170,743.17,2025-11-10,COD,delivered
OC000696,C000171,524.54,2026-05-12,prepaid,delivered
OC000697,C000171,542.86,2026-05-16,COD,refused
OC000698,C000171,1044.7,2026-05-22,prepaid,delivered
OC000699,C000171,993.09,2026-06-23,prepaid,delivered
OC000700,C000171,865.29,2026-08-09,prepaid,delivered
OC000701,C000172,183.87,2026-01-29,prepaid,delivered
OC000702,C000173,966.11,2025-12-09,prepaid,delivered
OC000703,C000173,794.14,2026-01-07,COD,delivered
OC000704,C000174,197.51,2025-12-16,prepaid,delivered
OC000705,C000175,1184.25,2026-06-12,prepaid,delivered
OC000706,C000175,558.84,2026-08-15,prepaid,delivered
OC000707,C000176,213.44,2026-06-05,prepaid,delivered
OC000708,C000176,99.0,2026-06-20,prepaid,delivered
OC000709,C000176,510.41,2026-07-12,prepaid,delivered
OC000710,C000176,256.9,2026-07-17,COD,delivered
OC000711,C000176,99.0,2026-07-24,prepaid,delivered
OC000712,C000177,861.23,2025-12-09,COD,delivered
OC000713,C000177,1283.81,2025-12-12,COD,delivered
OC000714,C000177,529.06,2026-01-02,prepaid,delivered
OC000715,C000178,965.72,2026-01-19,prepaid,delivered
OC000716,C000178,1060.23,2026-01-29,prepaid,delivered
OC000717,C000178,445.98,2026-02-08,COD,delivered
OC000718,C000178,479.43,2026-02-14,prepaid,delivered
OC000719,C000179,858.07,2026-03-10,COD,delivered
OC000720,C000179,1366.3,2026-04-15,prepaid,delivered
OC000721,C000180,449.06,2026-01-06,prepaid,delivered
OC000722,C000180,1578.1,2026-01-15,prepaid,delivered
OC000723,C000180,221.51,2026-01-20,prepaid,delivered
OC000724,C000180,299.64,2026-03-11,prepaid,delivered
OC000725,C000181,99.0,2026-05-14,prepaid,delivered
OC000726,C000181,160.87,2026-06-01,prepaid,delivered
OC000727,C000182,422.93,2025-10-23,prepaid,delivered
OC000728,C000182,344.15,2025-11-03,prepaid,delivered
OC000729,C000182,1465.91,2025-11-18,COD,delivered
OC000730,C000182,99.0,2025-11-28,COD,delivered
OC000731,C000182,606.01,2025-12-04,COD,delivered
OC000732,C000183,289.51,2025-12-16,COD,delivered
OC000733,C000183,1321.5,2026-01-03,prepaid,delivered
OC000734,C000183,1042.39,2026-01-07,COD,delivered
OC000735,C000183,563.67,2026-02-01,prepaid,delivered
OC000736,C000183,99.0,2026-02-16,COD,refused
OC000737,C000183,1250.69,2026-02-27,COD,refused
OC000738,C000184,733.95,2025-09-19,prepaid,delivered
OC000739,C000184,314.94,2025-10-07,COD,delivered
OC000740,C000184,312.56,2025-10-17,COD,delivered
OC000741,C000184,1205.11,2025-11-18,prepaid,delivered
OC000742,C000185,785.93,2026-04-28,prepaid,delivered
OC000743,C000185,99.0,2026-05-07,prepaid,delivered
OC000744,C000185,928.34,2026-05-14,prepaid,delivered
OC000745,C000186,508.13,2026-08-16,prepaid,delivered
OC000746,C000187,777.44,2026-07-20,COD,delivered
OC000747,C000187,1123.34,2026-08-15,COD,refused
OC000748,C000188,1289.88,2025-11-13,prepaid,delivered
OC000749,C000189,322.62,2025-12-29,prepaid,delivered
OC000750,C000189,764.32,2026-03-03,prepaid,delivered
OC000751,C000190,591.24,2026-02-01,COD,delivered
OC000752,C000191,553.48,2026-07-29,COD,delivered
OC000753,C000192,609.04,2025-10-23,COD,delivered
OC000754,C000192,1068.94,2025-12-25,COD,refused
OC000755,C000192,965.4,2026-03-08,COD,delivered
OC000756,C000192,1067.71,2026-05-06,prepaid,delivered
OC000757,C000193,595.06,2025-12-28,COD,refused
OC000758,C000193,890.23,2026-02-17,prepaid,delivered
OC000759,C000193,99.0,2026-04-24,COD,delivered
OC000760,C000194,99.0,2026-03-03,prepaid,delivered
OC000761,C000194,1143.2,2026-03-18,prepaid,delivered
OC000762,C000194,332.68,2026-04-14,prepaid,delivered
OC000763,C000195,99.0,2026-07-24,COD,delivered
OC000764,C000196,99.0,2025-12-20,prepaid,delivered
OC000765,C000196,1800.47,2026-01-06,prepaid,delivered
OC000766,C000196,99.0,2026-03-08,COD,delivered
OC000767,C000196,863.4,2026-04-05,prepaid,delivered
OC000768,C000197,838.27,2025-10-05,prepaid,delivered
OC000769,C000197,227.07,2025-10-22,prepaid,delivered
OC000770,C000198,351.05,2026-02-22,COD,refused
OC000771,C000198,1461.06,2026-04-21,prepaid,delivered
OC000772,C000198,230.76,2026-05-01,COD,delivered
OC000773,C000199,691.3,2026-03-22,COD,delivered
OC000774,C000199,959.42,2026-03-30,prepaid,delivered
OC000775,C000199,813.61,2026-04-09,prepaid,delivered
OC000776,C000200,645.78,2026-03-25,prepaid,delivered
OC000777,C000200,990.63,2026-05-02,prepaid,delivered
OC000778,C000200,1028.7,2026-05-08,prepaid,delivered
OC000779,C000200,883.84,2026-05-20,prepaid,delivered
OC000780,C000201,550.96,2026-05-13,prepaid,delivered
OC000781,C000201,175.28,2026-05-20,COD,refused
OC000782,C000202,611.1,2025-09-29,prepaid,delivered
OC000783,C000202,399.0,2025-11-21,COD,delivered
OC000784,C000203,557.3,2025-12-22,COD,delivered
OC000785,C000204,99.0,2026-03-27,prepaid,delivered
OC000786,C000204,1150.45,2026-04-14,COD,delivered
OC000787,C000204,579.17,2026-05-07,prepaid,delivered
OC000788,C000204,1216.01,2026-05-16,prepaid,delivered
OC000789,C000205,421.77,2026-02-10,COD,refused
OC000790,C000205,339.54,2026-02-16,COD,delivered
OC000791,C000206,1238.75,2026-07-23,COD,delivered
OC000792,C000207,301.57,2026-01-17,COD,delivered
OC000793,C000207,903.07,2026-01-24,prepaid,delivered
OC000794,C000207,673.91,2026-01-27,COD,delivered
OC000795,C000208,617.69,2025-09-30,COD,delivered
OC000796,C000208,1142.76,2025-11-08,prepaid,delivered
OC000797,C000208,1213.18,2025-12-12,prepaid,delivered
OC000798,C000209,1006.92,2026-08-27,COD,delivered
OC000799,C000210,876.78,2026-07-02,COD,delivered
OC000800,C000210,1197.75,2026-07-22,COD,refused
OC000801,C000210,717.74,2026-08-13,COD,delivered
OC000802,C000211,979.6,2025-12-12,COD,delivered
OC000803,C000211,99.0,2025-12-24,prepaid,delivered
OC000804,C000212,658.1,2026-06-03,COD,delivered
OC000805,C000212,740.95,2026-07-18,prepaid,delivered
OC000806,C000214,691.67,2026-05-31,prepaid,delivered
OC000807,C000214,443.16,2026-07-01,prepaid,delivered
OC000808,C000215,1354.63,2026-04-11,COD,delivered
OC000809,C000215,1035.15,2026-05-07,prepaid,delivered
OC000810,C000215,683.93,2026-05-21,prepaid,delivered
OC000811,C000215,546.27,2026-06-23,prepaid,delivered
OC000812,C000216,835.32,2025-12-22,prepaid,delivered
OC000813,C000216,358.52,2026-01-10,prepaid,delivered
OC000814,C000216,662.4,2026-01-15,prepaid,delivered
OC000815,C000217,1058.74,2026-05-24,prepaid,delivered
OC000816,C000217,390.5,2026-07-09,COD,delivered
OC000817,C000217,99.0,2026-07-30,COD,delivered
OC000818,C000218,513.05,2026-04-11,prepaid,delivered
OC000819,C000218,152.94,2026-04-21,prepaid,delivered
OC000820,C000218,539.38,2026-05-05,prepaid,delivered
OC000821,C000219,780.3,2026-01-15,prepaid,delivered
OC000822,C000219,463.86,2026-03-07,prepaid,delivered
OC000823,C000219,1157.96,2026-03-31,COD,delivered
OC000824,C000220,99.0,2026-01-01,COD,delivered
OC000825,C000220,99.0,2026-02-18,prepaid,delivered
OC000826,C000220,434.97,2026-04-14,COD,delivered
OC000827,C000220,1141.82,2026-04-21,prepaid,delivered
OC000828,C000221,762.29,2025-12-01,COD,refused
OC000829,C000221,1632.06,2025-12-29,prepaid,delivered
OC000830,C000221,1036.03,2026-01-04,prepaid,delivered
OC000831,C000221,199.68,2026-01-15,COD,delivered
OC000832,C000222,827.9,2025-12-14,prepaid,delivered
OC000833,C000223,319.79,2026-04-28,prepaid,delivered
OC000834,C000223,301.74,2026-05-15,prepaid,delivered
OC000835,C000224,316.84,2026-05-31,COD,delivered
OC000836,C000224,99.0,2026-06-21,prepaid,delivered
OC000837,C000224,382.33,2026-06-25,prepaid,delivered
OC000838,C000224,1111.84,2026-07-15,prepaid,delivered
OC000839,C000225,1143.01,2026-02-07,prepaid,delivered
OC000840,C000226,448.12,2026-05-24,prepaid,delivered
OC000841,C000226,499.06,2026-08-08,prepaid,delivered
OC000842,C000228,705.2,2026-05-01,COD,delivered
OC000843,C000228,99.0,2026-05-30,prepaid,delivered
OC000844,C000229,349.34,2026-02-26,prepaid,delivered
OC000845,C000229,1354.84,2026-05-24,prepaid,delivered
OC000846,C000230,99.0,2025-12-04,prepaid,delivered
OC000847,C000230,562.63,2026-03-08,prepaid,delivered
OC000848,C000230,99.0,2026-03-23,COD,delivered
OC000849,C000231,1375.72,2026-01-18,prepaid,delivered
OC000850,C000232,490.32,2026-02-15,COD,delivered
OC000851,C000233,622.46,2026-08-20,prepaid,delivered
OC000852,C000234,855.89,2025-11-18,COD,delivered
OC000853,C000234,1342.39,2025-12-26,prepaid,delivered
OC000854,C000234,1085.83,2026-01-11,prepaid,delivered
OC000855,C000234,734.31,2026-01-31,COD,delivered
OC000856,C000234,1164.71,2026-02-07,COD,delivered
OC000857,C000235,349.79,2026-05-31,prepaid,delivered
OC000858,C000235,1321.75,2026-06-08,prepaid,delivered
OC000859,C000235,908.0,2026-07-13,prepaid,delivered
OC000860,C000236,597.27,2026-01-24,prepaid,delivered
OC000861,C000236,952.04,2026-02-22,prepaid,delivered
OC000862,C000236,213.75,2026-02-24,prepaid,delivered
OC000863,C000237,796.82,2025-12-23,prepaid,delivered
OC000864,C000238,497.13,2026-06-29,COD,delivered
OC000865,C000238,1870.9,2026-07-07,COD,delivered
OC000866,C000238,1193.21,2026-08-11,COD,delivered
OC000867,C000239,1358.76,2025-09-24,COD,delivered
OC000868,C000239,383.87,2025-09-29,prepaid,delivered
OC000869,C000239,457.29,2025-11-27,prepaid,delivered
OC000870,C000240,793.14,2025-12-11,prepaid,delivered
OC000871,C000240,640.74,2025-12-19,prepaid,delivered
OC000872,C000240,479.92,2026-02-08,COD,refused
OC000873,C000241,1109.01,2026-01-20,prepaid,delivered
OC000874,C000241,267.2,2026-01-29,prepaid,delivered
OC000875,C000242,632.28,2026-01-26,prepaid,delivered
OC000876,C000242,1025.3,2026-04-08,prepaid,delivered
OC000877,C000243,735.78,2025-10-17,prepaid,delivered
OC000878,C000243,500.3,2025-12-03,prepaid,delivered
OC000879,C000243,1050.06,2026-02-10,prepaid,delivered
OC000880,C000244,162.8,2026-03-12,COD,delivered
OC000881,C000244,259.61,2026-04-02,COD,delivered
OC000882,C000244,475.54,2026-04-21,COD,delivered
OC000883,C000245,99.0,2025-12-08,COD,delivered
OC000884,C000246,1492.34,2026-02-07,COD,delivered
OC000885,C000246,602.9,2026-03-13,COD,delivered
OC000886,C000246,903.26,2026-04-11,prepaid,delivered
OC000887,C000247,400.67,2026-02-28,COD,delivered
OC000888,C000247,608.27,2026-03-15,prepaid,delivered
OC000889,C000248,693.26,2025-09-21,prepaid,delivered
OC000890,C000248,1196.56,2025-10-25,COD,delivered
OC000891,C000248,208.34,2025-12-06,prepaid,delivered
